,Device,Qubits,sim_iter_num,Dataset,Diff_mae_HQCNN-EZ,%_mae_improve_HQCNN-EZ,Diff_mae_HQCNN-EM,%_mae_improve_HQCNN-EM,Diff_mse_HQCNN-EZ,%_mse_improve_HQCNN-EZ,Diff_mse_HQCNN-EM,%_mse_improve_HQCNN-EM,Diff_rmse_HQCNN-EZ,%_rmse_improve_HQCNN-EZ,Diff_rmse_HQCNN-EM,%_rmse_improve_HQCNN-EM,Diff_r-squared_HQCNN-EZ,%_r-squared_improve_HQCNN-EZ,Diff_r-squared_HQCNN-EM,%_r-squared_improve_HQCNN-EM,Diff_adj r-squared_HQCNN-EZ,%_adj r-squared_improve_HQCNN-EZ,Diff_adj r-squared_HQCNN-EM,%_adj r-squared_improve_HQCNN-EM
41,AerSim with backend noise,4,0,Test,0.35852269278839227,71.0718537462308,0.4098113933578133,81.23908471661622,0.28445504810227107,88.97001648963129,0.30461799581197213,95.27645331393651,0.3776480127864626,66.78858101440301,0.4425472728305305,78.26627807745882,2.130454395008888,-152.76721050320373,2.281466798729784,-163.59576600848533,2.698575567011258,-193.50513330405803,2.8898579450577264,-207.22130361074812
42,AerSim with backend noise,4,1,Train,0.32743877566885204,77.1970712583529,0.30118710949551314,71.0079699825674,0.25257173905486957,93.58526947808102,0.2414991115871317,89.48253482820978,0.38792733059221873,74.67268170153226,0.3510253043169384,67.56935836004749,1.2957523215335072,-336.93652666910856,1.2389471429316363,-322.1653861842657,1.3503103140191284,-351.12332779201836,1.2911133384234945,-335.73024454991895
43,AerSim with backend noise,4,1,Test,0.36039575655013323,74.91003957935153,0.3611195059493184,75.060474469755,0.2804921434876934,93.01478999387427,0.28063146861338134,93.06099199135481,0.4040059588392022,73.57045213000093,0.40448673761845055,73.65800309649023,2.100773826464038,-166.92184229439056,2.1018173158601208,-167.00475515736258,2.6609801801877815,-211.43433357289473,2.6623019334228197,-211.53935653265927
44,AerSim with backend noise,4,2,Train,0.2770846637198702,65.68524479543775,0.3096088267955929,73.3953705913404,0.2360151498989743,86.42263275932508,0.2516140320850705,92.13453925008221,0.33002503438807246,63.15252079086695,0.37602315072454967,71.95457122824152,1.2108131319167024,-301.92049245518507,1.2908390599227288,-321.8752377051935,1.2617947374710898,-314.6329342427718,1.3451901782352647,-335.4278792927806
45,AerSim with backend noise,4,2,Test,0.3827028660220094,74.19195628325753,0.419446617923677,81.31521319300484,0.3038912348773999,91.47587953864239,0.3175437496215812,95.58549393618205,0.4080966145419305,70.80390358051679,0.4552751145186311,78.98927401583194,2.2760236503746754,-152.94691882027016,2.378275518406939,-159.81816031926652,2.882963290474589,-193.7327638390089,3.0124823233154565,-202.43633640440427
46,AerSim with backend noise,4,3,Train,0.3225414209067822,71.91140815493691,0.34754857142688705,77.48681426181003,0.2775012350711867,90.63890261041576,0.28756494792950904,93.92596506053665,0.38402562266529533,69.40408950597444,0.4169500239792119,75.35444271382093,1.4236464891814,-249.46523674478905,1.4752756989584483,-258.51221093244965,1.4835894992521956,-259.9690361866749,1.5373925704935407,-269.3969356032896
47,AerSim with backend noise,4,3,Test,0.411835372261703,77.61356970448996,0.44329969473183156,83.5432652812168,0.3253165758255779,93.2528382145457,0.3371880534795246,96.65582800140686,0.437218697780581,74.02470060720321,0.4826283297015244,81.71292259929669,2.4364908739030784,-151.07403975864443,2.5254034873786786,-156.5870453057328,3.086221773610566,-191.36045036094964,3.198844417346326,-198.34359072059488
48,AerSim with backend noise,4,4,Train,0.2902466305997223,68.60896928420354,0.3003723064158112,71.00249295616624,0.2377581416753051,88.28473412300494,0.2443506018330584,90.73265699177712,0.3413255319135471,65.77242942159778,0.36096910810939536,69.55768897041014,1.219755088958475,-319.62979317021967,1.2535759573818033,-328.49235687406633,1.2711131979672528,-333.08788972475526,1.3063581029557738,-342.323614005606
49,AerSim with backend noise,4,4,Test,0.3892821155488491,80.10074762332505,0.4000945946201682,82.32558052132018,0.2860161848734468,92.95305780503688,0.29364460146109006,95.43223445843448,0.40745388009606953,73.45392270981809,0.4361529980622233,78.62766849039275,2.1421466842389445,-164.2062014109232,2.199280469540094,-168.58579031842237,2.7133858000359963,-207.9945217871694,2.7857552614174517,-213.5420010700016
50,AerSim with backend noise,8,0,Train,0.33587449753191323,60.97632949895944,0.38578923646826296,70.03809986438651,0.34718871025020864,83.23740349029892,0.37459278321577505,89.8074439650268,0.38141798468611876,59.05784994690546,0.439649103042553,68.074217261008,2.3511401599312367,-128.85644401029973,2.536718822464923,-139.02725685498254,2.557833800364752,-140.18448304417223,2.7597270705937067,-151.24943328179415
51,AerSim with backend noise,8,0,Test,0.36618731459602716,71.16231542843818,0.2982032772153616,57.950766804699626,0.3107653699163439,87.86897768266554,0.2910268144142548,82.28789671032935,0.38756878731548144,65.17038283682339,0.34441650907489824,57.91425028626597,3.10226743028493,-122.59210609236403,2.9052239892107643,-114.80555287739831,5.358461925037606,-211.75000143226512,5.018114163182229,-198.3005004245971
52,AerSim with backend noise,8,1,Train,0.31546335358405486,53.33810226868992,0.4020437868370209,67.97700073612702,0.35044454267832326,75.67559640709764,0.4036899544968743,87.17350208003313,0.3448817753426008,50.68022344646891,0.4367886619038731,64.18589953668126,2.3731884528328986,-111.10420806508449,2.7337630405504934,-127.98502255284086,2.581820404730296,-120.87161097190508,2.974093857302185,-139.23645310693675
53,AerSim with backend noise,8,1,Test,0.34757722502108657,62.29942543674778,0.3826820222893729,68.59157734559356,0.3312526721669518,81.85582986871442,0.3499141810667619,86.46727432168616,0.3651718054074762,57.40402585773442,0.40212613314383294,63.213146807162424,3.3067853613644873,-108.78414756125765,3.4930770040769223,-114.91263046402953,5.71172016962957,-187.89989124217232,6.033496643405594,-198.4854526196874
54,AerSim with backend noise,8,2,Train,0.33509560961276297,50.75177046539522,0.33725495811551814,51.07881372237274,0.4079224398720487,72.3021324901112,0.4109426729229072,72.83745310219295,0.3558180421152388,47.37123646722375,0.3596567745323262,47.88229964992023,2.7624251659252574,-97.93510550634524,2.78287799462786,-98.66021109892394,3.0052757299626425,-106.54478511129865,3.0275266095401996,-107.33363625047771
55,AerSim with backend noise,8,2,Test,0.3653726380318403,57.474548649985536,0.37164370343089104,58.46101182715857,0.40239582081480474,79.16646006722661,0.40634969621307215,79.94433673153665,0.38753008473577405,54.356227223449864,0.3936630031758923,55.21645026523318,4.016983775678046,-98.59811336883995,4.056454000030109,-99.56692227439778,6.938426521625717,-170.30583218254176,7.00660236368837,-171.97922938305072
56,AerSim with backend noise,8,3,Train,0.2543341938359663,49.22328640136269,0.31883058049017565,61.705776719517566,0.2648782517376801,72.17059781625844,0.3055086127547684,83.24103272307616,0.2862278604605145,47.24641985254313,0.3578106184377117,59.06228233410682,1.79373889981626,-120.75674740130617,2.0688851550932164,-139.27993762163211,1.9514302316682388,-131.3727251948276,2.2507651687277845,-151.52432774221515
57,AerSim with backend noise,8,3,Test,0.2882903330028057,57.59278976245306,0.3013581193052232,60.2033881177176,0.24579850069754403,76.49539526409156,0.25050269279205695,77.95939538063733,0.2920349133407603,51.51845223602237,0.30073117988935844,53.052577685923296,2.4537247613275808,-111.14512669307256,2.500685147951547,-113.27226752122819,4.238251860474913,-191.97794610621622,4.319365255552672,-195.6520984457578
58,AerSim with backend noise,8,4,Train,0.42469214639626446,70.59750921938046,0.40791793570795565,67.80909529705009,0.4354195395185401,89.87874495283374,0.4221249088921267,87.13448428728164,0.47459283921627304,68.18608001649868,0.4463716873508574,64.13146823088745,2.9486337993047993,-129.2874976877764,2.85860339493282,-125.3399726679465,3.2078543530898362,-140.65343155043806,3.1099091878939467,-136.35887136402968
59,AerSim with backend noise,8,4,Test,0.4044970699818805,71.58800769530357,0.34936090707778933,61.82999373875154,0.36841498480033547,88.52941848636338,0.34999098967026876,84.10216758085431,0.4266137733847852,66.13175305151356,0.3878832042714128,60.12791400096342,3.677764380512107,-116.59581629339041,3.4938437588446405,-110.76499822083079,6.352502111793639,-201.39277359767433,6.034821038004379,-191.32136056325317
